"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code","Underlying Cause of death","Underlying Cause of death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"King County, WA","53033","2018","2018","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",43,2233163,1.9,1.4,2.6,0.3,0.0%
,"King County, WA","53033","2018","2018","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",99,2233163,4.4,3.6,5.4,0.4,0.1%
,"King County, WA","53033","2019","2019","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,2252782,1.5,1.0,2.1,0.3,0.0%
,"King County, WA","53033","2019","2019","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",102,2252782,4.5,3.6,5.4,0.4,0.1%
,"King County, WA","53033","2019","2019","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,2252782,Unreliable,0.4,1.2,0.2,0.0%
,"King County, WA","53033","2019","2019","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,2252782,1.1,0.7,1.6,0.2,0.0%
,"King County, WA","53033","2019","2019","Methadone","T40.3","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,2252782,Unreliable,0.3,0.9,0.2,0.0%
,"King County, WA","53033","2019","2019","Methadone","T40.3","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,2252782,1.1,0.7,1.6,0.2,0.0%
,"King County, WA","53033","2019","2019","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",45,2252782,2.0,1.5,2.7,0.3,0.0%
,"King County, WA","53033","2019","2019","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",67,2252782,3.0,2.3,3.8,0.4,0.1%
,"King County, WA","53033","2019","2019","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,2252782,1.7,1.2,2.4,0.3,0.0%
,"King County, WA","53033","2019","2019","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",42,2252782,1.9,1.3,2.5,0.3,0.0%
,"King County, WA","53033","2019","2019","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,2252782,1.2,0.8,1.8,0.2,0.0%
,"King County, WA","53033","2019","2019","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",81,2252782,3.6,2.9,4.5,0.4,0.1%
,"King County, WA","53033","2019","2019","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,2252782,1.8,1.3,2.4,0.3,0.0%
,"King County, WA","53033","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",49,2252782,2.2,1.6,2.9,0.3,0.0%
,"King County, WA","53033","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",129,2252782,5.7,4.7,6.7,0.5,0.1%
,"King County, WA","53033","2020","2020","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",42,2274315,1.8,1.3,2.5,0.3,0.0%
,"King County, WA","53033","2020","2020","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",113,2274315,5.0,4.1,5.9,0.5,0.1%
,"King County, WA","53033","2020","2020","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,2274315,1.2,0.8,1.7,0.2,0.0%
,"King County, WA","53033","2020","2020","Methadone","T40.3","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,2274315,Unreliable,0.3,1.0,0.2,0.0%
,"King County, WA","53033","2020","2020","Methadone","T40.3","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,2274315,1.5,1.0,2.0,0.3,0.0%
,"King County, WA","53033","2020","2020","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",70,2274315,3.1,2.4,3.9,0.4,0.1%
,"King County, WA","53033","2020","2020","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",95,2274315,4.2,3.4,5.1,0.4,0.1%
,"King County, WA","53033","2020","2020","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",50,2274315,2.2,1.6,2.9,0.3,0.0%
,"King County, WA","53033","2020","2020","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,2274315,2.1,1.5,2.7,0.3,0.0%
,"King County, WA","53033","2020","2020","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,2274315,1.5,1.0,2.1,0.3,0.0%
,"King County, WA","53033","2020","2020","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",93,2274315,4.1,3.3,5.0,0.4,0.1%
,"King County, WA","53033","2020","2020","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",59,2274315,2.6,2.0,3.3,0.3,0.1%
,"King County, WA","53033","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",57,2274315,2.5,1.9,3.2,0.3,0.1%
,"King County, WA","53033","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",149,2274315,6.6,5.5,7.6,0.5,0.1%
,"King County, WA","53033","2021","2021","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,2252305,Unreliable,0.3,1.0,0.2,0.0%
,"King County, WA","53033","2021","2021","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",125,2252305,5.5,4.6,6.5,0.5,0.1%
,"King County, WA","53033","2021","2021","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,2252305,Unreliable,0.5,1.3,0.2,0.0%
,"King County, WA","53033","2021","2021","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",41,2252305,1.8,1.3,2.5,0.3,0.0%
,"King County, WA","53033","2021","2021","Methadone","T40.3","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,2252305,Unreliable,0.2,0.8,0.1,0.0%
,"King County, WA","53033","2021","2021","Methadone","T40.3","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,2252305,1.7,1.2,2.4,0.3,0.0%
,"King County, WA","53033","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",126,2252305,5.6,4.6,6.6,0.5,0.1%
,"King County, WA","53033","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",246,2252305,10.9,9.6,12.3,0.7,0.2%
,"King County, WA","53033","2021","2021","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",42,2252305,1.9,1.3,2.5,0.3,0.0%
,"King County, WA","53033","2021","2021","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",73,2252305,3.2,2.5,4.1,0.4,0.1%
,"King County, WA","53033","2021","2021","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,2252305,Unreliable,0.4,1.1,0.2,0.0%
,"King County, WA","53033","2021","2021","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",103,2252305,4.6,3.7,5.5,0.5,0.1%
,"King County, WA","53033","2021","2021","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",72,2252305,3.2,2.5,4.0,0.4,0.1%
,"King County, WA","53033","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",69,2252305,3.1,2.4,3.9,0.4,0.1%
,"King County, WA","53033","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",265,2252305,11.8,10.3,13.2,0.7,0.2%
,"King County, WA","53033","2022","2022","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,2266789,Unreliable,0.2,0.8,0.1,0.0%
,"King County, WA","53033","2022","2022","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",66,2266789,2.9,2.3,3.7,0.4,0.1%
,"King County, WA","53033","2022","2022","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,2266789,2.3,1.7,3.0,0.3,0.0%
,"King County, WA","53033","2022","2022","Methadone","T40.3","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,2266789,1.5,1.0,2.0,0.3,0.0%
,"King County, WA","53033","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",183,2266789,8.1,6.9,9.2,0.6,0.2%
,"King County, WA","53033","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",451,2266789,19.9,18.1,21.7,0.9,0.4%
,"King County, WA","53033","2022","2022","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",92,2266789,4.1,3.3,5.0,0.4,0.1%
,"King County, WA","53033","2022","2022","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",119,2266789,5.2,4.3,6.2,0.5,0.1%
,"King County, WA","53033","2022","2022","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",45,2266789,2.0,1.4,2.7,0.3,0.0%
,"King County, WA","53033","2022","2022","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",87,2266789,3.8,3.1,4.7,0.4,0.1%
,"King County, WA","53033","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",82,2266789,3.6,2.9,4.5,0.4,0.1%
,"King County, WA","53033","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",383,2266789,16.9,15.2,18.6,0.9,0.4%
,"King County, WA","53033","2023 ","2023","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,2271380,1.1,0.7,1.6,0.2,0.0%
,"King County, WA","53033","2023 ","2023","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,2271380,Unreliable,0.3,1.0,0.2,0.0%
,"King County, WA","53033","2023 ","2023","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,2271380,2.3,1.7,3.1,0.3,0.0%
,"King County, WA","53033","2023 ","2023","Methadone","T40.3","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,2271380,Unreliable,0.3,0.9,0.2,0.0%
,"King County, WA","53033","2023 ","2023","Methadone","T40.3","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",56,2271380,2.5,1.9,3.2,0.3,0.1%
,"King County, WA","53033","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",280,2271380,12.3,10.9,13.8,0.7,0.3%
